customer_id,age,gender,location,time_zone,preferred_contact_method,last_engagement_time,avg_engagement_rate,segment,last_purchase,message_type,sent_time,opened,clicked,purchased,push_app_best_hour,email_app_best_hour,app_most_active_time,event_hour,event_name,category,number_of_users
CUST1685,39,Other,Florida,PST,Push,2024-09-23 15:10:09,0.61,High-Value,2024-08-20 05:16:33,Transactional,2024-08-24 07:46:05,0,0,0,22,22,5,10,Product Viewed,Smartphones,216
CUST1686,33,Other,Texas,CST,Push,2024-08-09 01:36:16,0.59,Loyal Customer,2024-09-02 21:45:55,Informational,2024-07-06 13:15:57,1,0,0,9,9,20,9,Product Viewed,Smartphones,275
CUST1687,40,Other,California,PST,Email,2024-07-03 09:41:29,0.88,Frequent Buyer,2024-09-18 19:16:01,Informational,2024-09-19 10:44:36,0,0,0,14,17,18,19,Product Viewed,Smartphones,326
CUST1688,54,Male,Florida,CST,Push,2024-08-18 00:40:27,0.1,At-Risk,2024-09-20 04:40:07,Informational,2024-07-20 02:57:16,0,0,0,15,15,21,6,Product Viewed,Smartphones,457
CUST1689,39,Female,New York,EST,Push,2024-09-19 07:49:16,0.57,High-Value,2024-07-12 03:20:16,Promotional,2024-08-31 09:50:08,0,0,0,7,7,0,13,Product Viewed,Smartphones,351
CUST1690,58,Male,New York,EST,Push,2024-08-19 17:00:07,0.28,First-Time Buyer,,Informational,2024-09-06 10:08:42,1,1,0,18,18,0,14,Product Viewed,Smartphones,154
CUST1691,41,Male,New York,MST,Email,2024-09-18 19:07:44,0.29,At-Risk,2024-08-28 14:04:41,Transactional,2024-07-07 13:12:16,0,0,0,4,19,15,18,Product Viewed,Smartphones,435
CUST1692,35,Other,Illinois,EST,Email,2024-08-09 11:25:57,0.58,High-Value,2024-07-26 15:43:56,Transactional,2024-07-27 14:44:43,1,0,0,8,8,9,4,Product Viewed,Smartphones,180
CUST1693,56,Male,Florida,CST,Push,2024-08-26 00:25:49,0.89,Frequent Buyer,2024-07-09 11:20:37,Promotional,2024-09-26 10:03:26,0,0,0,22,22,21,7,Product Viewed,Smartphones,361
CUST1694,59,Male,California,EST,Push,2024-09-19 21:33:02,0.64,Loyal Customer,,Promotional,2024-08-08 23:37:52,1,0,0,18,18,20,0,Product Viewed,Smartphones,391
CUST1695,57,Male,New York,PST,Email,2024-09-22 23:10:40,0.67,High-Value,2024-08-18 14:00:37,Informational,2024-08-21 02:43:12,0,0,0,1,23,0,10,Product Viewed,Smartphones,459
CUST1696,35,Other,Illinois,MST,Push,2024-08-20 15:54:36,0.54,Loyal Customer,2024-07-16 04:36:17,Promotional,2024-07-26 08:12:54,0,0,0,1,1,21,0,Product Viewed,Smartphones,154
CUST1697,28,Male,New York,EST,Push,2024-08-03 05:48:43,0.75,At-Risk,2024-08-25 13:56:29,Promotional,2024-08-22 04:06:16,1,0,0,6,6,17,5,Product Viewed,Smartphones,277
CUST1698,40,Female,California,PST,Email,2024-07-26 12:59:36,0.58,At-Risk,,Transactional,2024-07-17 00:50:06,0,0,0,11,7,15,12,Product Viewed,Smartphones,290
CUST1699,44,Male,California,MST,Email,2024-07-19 15:58:04,0.59,At-Risk,,Transactional,2024-08-26 10:41:54,0,0,0,18,11,23,5,Product Viewed,Smartphones,111
CUST1700,27,Female,Texas,MST,Push,2024-08-04 21:10:31,0.85,First-Time Buyer,,Promotional,2024-08-21 05:24:26,1,0,0,2,2,10,1,Product Viewed,Smartphones,449
CUST1701,24,Other,Illinois,EST,Push,2024-08-28 05:13:13,0.7,High-Value,2024-08-08 03:27:33,Informational,2024-08-03 09:33:11,0,0,0,18,18,0,16,Product Viewed,Smartphones,268
CUST1702,50,Male,Illinois,CST,Email,2024-08-25 17:10:03,0.36,High-Value,2024-07-24 03:00:17,Informational,2024-07-13 23:37:05,0,0,0,9,20,18,10,Product Viewed,Smartphones,265
CUST1703,55,Female,Illinois,PST,Push,2024-07-15 12:17:07,0.15,First-Time Buyer,,Promotional,2024-07-17 10:31:52,0,0,0,17,17,13,2,Product Viewed,Smartphones,402
CUST1704,19,Male,California,EST,Push,2024-08-03 18:21:12,0.2,Frequent Buyer,,Transactional,2024-09-17 12:25:36,1,1,1,19,19,17,17,Product Viewed,Smartphones,193
CUST1705,63,Other,New York,CST,Email,2024-07-20 21:45:35,0.37,High-Value,,Transactional,2024-08-12 00:42:54,0,0,0,18,4,12,1,Product Viewed,Smartphones,164
CUST1706,22,Female,California,CST,Push,2024-07-10 09:15:00,0.56,At-Risk,2024-08-03 20:00:53,Transactional,2024-07-16 04:17:04,1,0,0,11,11,6,20,Product Viewed,Smartphones,238
CUST1707,54,Male,Illinois,PST,Push,2024-08-25 07:32:53,0.79,Loyal Customer,2024-08-10 12:34:08,Promotional,2024-08-12 11:49:47,1,0,0,22,22,2,17,Product Viewed,Smartphones,268
CUST1708,56,Other,New York,MST,Push,2024-09-12 20:00:10,0.16,Frequent Buyer,2024-09-15 09:28:06,Informational,2024-09-17 15:43:40,1,1,0,23,23,18,10,Product Viewed,Smartphones,373
CUST1709,42,Other,Illinois,CST,Push,2024-09-11 04:19:34,0.78,Loyal Customer,2024-07-31 07:49:47,Informational,2024-09-06 11:34:47,0,0,0,1,1,11,13,Product Viewed,Smartphones,399
CUST1710,58,Other,New York,MST,Email,2024-09-26 12:10:24,0.53,Loyal Customer,2024-09-01 17:57:34,Promotional,2024-07-26 01:59:32,1,0,0,7,0,11,15,Product Viewed,Smartphones,55
CUST1711,28,Female,California,PST,Email,2024-07-08 04:41:44,0.46,First-Time Buyer,2024-08-19 08:14:38,Promotional,2024-09-12 08:34:51,1,0,0,1,2,0,8,Product Viewed,Smartphones,74
CUST1712,41,Male,Illinois,MST,Push,2024-07-08 19:08:04,0.61,Frequent Buyer,2024-09-12 05:33:35,Transactional,2024-07-16 14:37:05,0,0,0,9,9,19,18,Product Viewed,Smartphones,406
CUST1713,45,Other,Illinois,PST,Push,2024-08-02 04:09:20,0.44,First-Time Buyer,2024-07-11 08:08:09,Informational,2024-07-07 20:11:43,1,0,0,18,18,0,4,Product Viewed,Smartphones,352
CUST1714,36,Male,Texas,PST,Email,2024-08-22 10:49:01,0.29,High-Value,2024-07-29 00:28:33,Informational,2024-09-15 09:53:32,0,0,0,9,21,19,13,Product Viewed,Smartphones,385
CUST1715,26,Other,New York,PST,Push,2024-09-26 06:21:12,0.55,Loyal Customer,,Transactional,2024-08-11 04:36:15,1,1,1,16,16,10,1,Product Viewed,Smartphones,75
CUST1716,39,Male,Texas,MST,Push,2024-09-25 06:04:44,0.73,Loyal Customer,2024-07-10 19:38:27,Transactional,2024-08-15 19:02:47,0,0,0,3,3,10,5,Product Viewed,Smartphones,205
CUST1717,42,Other,California,MST,Push,2024-09-17 22:30:36,0.22,Frequent Buyer,2024-07-12 15:58:27,Promotional,2024-08-10 22:35:30,0,0,0,6,6,23,10,Product Viewed,Smartphones,145
CUST1718,40,Female,Florida,MST,Email,2024-09-10 04:21:21,0.73,Frequent Buyer,2024-07-09 04:48:09,Informational,2024-09-07 10:09:08,1,1,1,11,3,8,23,Product Viewed,Smartphones,495
CUST1719,32,Female,Illinois,MST,Push,2024-07-04 03:21:32,0.27,First-Time Buyer,2024-07-03 17:35:33,Transactional,2024-08-28 09:46:13,0,0,0,21,21,19,7,Product Viewed,Smartphones,68
CUST1720,45,Female,New York,MST,Email,2024-08-19 09:18:04,0.29,Loyal Customer,2024-08-29 13:38:38,Transactional,2024-07-09 14:49:28,0,0,0,20,17,16,18,Product Viewed,Smartphones,218
CUST1721,61,Female,Illinois,PST,Email,2024-08-16 08:09:57,0.28,First-Time Buyer,2024-09-27 02:29:07,Promotional,2024-07-25 08:37:58,0,0,0,4,11,22,6,Product Viewed,Smartphones,133
CUST1722,60,Other,Texas,PST,Push,2024-07-17 18:52:24,0.54,First-Time Buyer,,Promotional,2024-09-26 16:25:35,1,0,0,5,5,20,17,Product Viewed,Smartphones,397
CUST1723,58,Male,California,EST,Push,2024-07-29 21:49:37,0.19,At-Risk,,Informational,2024-07-10 06:30:04,1,1,0,12,12,5,13,Product Viewed,Smartphones,400
CUST1724,63,Other,California,CST,Push,2024-09-09 15:29:24,0.14,Frequent Buyer,2024-08-30 07:38:10,Transactional,2024-08-01 00:23:46,1,1,1,5,5,23,4,Product Viewed,Smartphones,331
CUST1725,33,Other,Texas,PST,Email,2024-08-07 12:21:06,0.39,High-Value,2024-09-04 00:14:31,Promotional,2024-07-13 23:13:04,0,0,0,18,19,17,13,Product Viewed,Smartphones,71
CUST1726,51,Female,Texas,MST,Push,2024-09-09 12:58:53,0.22,First-Time Buyer,2024-09-26 00:23:44,Transactional,2024-07-11 09:15:23,0,0,0,13,13,4,23,Product Viewed,Smartphones,88
CUST1727,38,Other,Illinois,EST,Email,2024-07-23 12:21:47,0.16,First-Time Buyer,2024-09-17 20:27:15,Informational,2024-09-05 13:33:39,0,0,0,10,1,4,18,Product Viewed,Smartphones,167
CUST1728,40,Other,New York,PST,Push,2024-08-26 22:25:58,0.37,Frequent Buyer,2024-07-21 22:47:31,Informational,2024-08-10 11:21:09,0,0,0,7,7,13,5,Product Viewed,Smartphones,55
CUST1729,63,Other,Texas,EST,Push,2024-07-04 08:47:48,0.46,First-Time Buyer,2024-08-16 20:18:32,Transactional,2024-08-17 18:43:44,0,0,0,15,15,10,22,Product Viewed,Smartphones,344
CUST1730,48,Female,California,EST,Email,2024-09-23 19:36:41,0.77,At-Risk,2024-08-17 22:41:20,Transactional,2024-07-07 03:22:37,0,0,0,11,18,9,6,Product Viewed,Smartphones,84
CUST1731,42,Female,California,CST,Push,2024-09-20 20:06:54,0.33,First-Time Buyer,2024-07-10 00:16:50,Promotional,2024-07-28 18:43:38,1,1,1,22,22,2,3,Product Viewed,Smartphones,346
CUST1732,30,Male,California,EST,Email,2024-07-25 03:23:15,0.78,Loyal Customer,2024-08-22 03:32:40,Promotional,2024-07-05 06:16:16,0,0,0,3,9,9,17,Product Viewed,Smartphones,265
CUST1733,24,Other,New York,CST,Push,2024-08-19 06:16:25,0.25,Loyal Customer,2024-07-24 10:43:15,Transactional,2024-07-15 14:04:01,1,1,0,13,13,14,12,Product Viewed,Smartphones,410
CUST1734,24,Other,Texas,MST,Push,2024-07-23 03:50:19,0.76,Frequent Buyer,,Transactional,2024-07-25 04:49:21,0,0,0,13,13,7,16,Product Viewed,Smartphones,479
CUST1735,42,Male,Florida,PST,Push,2024-07-30 22:16:14,0.28,At-Risk,,Transactional,2024-08-07 02:09:02,1,0,0,19,19,2,15,Product Viewed,Smartphones,344
CUST1736,65,Other,Florida,EST,Email,2024-09-27 02:43:17,0.7,First-Time Buyer,,Promotional,2024-08-29 21:57:10,1,0,0,2,7,7,9,Product Viewed,Smartphones,100
CUST1737,63,Male,Illinois,EST,Push,2024-07-17 20:22:15,0.6,Frequent Buyer,2024-09-19 18:33:47,Promotional,2024-07-05 07:21:26,1,0,0,12,12,6,1,Product Viewed,Smartphones,467
CUST1738,64,Male,Illinois,MST,Email,2024-07-07 01:23:56,0.1,High-Value,2024-09-10 02:49:41,Transactional,2024-08-11 08:24:10,0,0,0,10,22,2,3,Product Viewed,Smartphones,289
CUST1739,26,Other,Florida,MST,Push,2024-09-08 17:52:53,0.16,At-Risk,2024-07-11 01:14:05,Transactional,2024-09-09 10:40:17,1,1,0,2,2,5,9,Product Viewed,Smartphones,231
CUST1740,27,Male,California,MST,Email,2024-09-17 04:09:30,0.64,Frequent Buyer,2024-07-04 22:04:03,Informational,2024-08-30 06:12:29,1,1,1,1,7,16,4,Product Viewed,Smartphones,204
CUST1741,47,Female,Illinois,CST,Push,2024-07-26 20:35:17,0.73,Loyal Customer,,Promotional,2024-07-07 13:44:35,0,0,0,20,20,22,11,Product Viewed,Smartphones,292
CUST1742,44,Female,California,CST,Email,2024-09-20 14:22:08,0.27,High-Value,2024-09-21 20:38:45,Transactional,2024-07-22 01:08:04,0,0,0,10,5,3,15,Product Viewed,Smartphones,107
CUST1743,62,Other,California,EST,Email,2024-07-14 14:30:05,0.89,Frequent Buyer,,Transactional,2024-09-19 13:35:01,1,0,0,14,9,5,19,Product Viewed,Smartphones,438
CUST1744,18,Other,Texas,CST,Email,2024-09-29 05:59:10,0.7,Frequent Buyer,2024-07-15 21:56:10,Transactional,2024-09-24 19:56:46,0,0,0,18,8,4,7,Product Viewed,Smartphones,378
CUST1745,36,Male,New York,PST,Push,2024-08-22 05:08:36,0.12,Loyal Customer,2024-08-11 17:02:36,Promotional,2024-08-16 13:45:45,1,0,0,16,16,1,6,Product Viewed,Smartphones,143
CUST1746,58,Other,California,EST,Push,2024-07-18 12:58:28,0.48,Frequent Buyer,2024-08-20 03:40:53,Transactional,2024-08-18 06:15:13,0,0,0,20,20,14,7,Product Viewed,Smartphones,57
CUST1747,43,Other,California,PST,Push,2024-07-27 01:16:47,0.72,High-Value,,Transactional,2024-09-05 16:33:27,0,0,0,3,3,17,12,Product Viewed,Smartphones,482
CUST1748,48,Female,Texas,EST,Push,2024-09-01 19:30:16,0.62,High-Value,,Transactional,2024-09-27 11:06:25,1,0,0,12,12,6,12,Product Viewed,Smartphones,313
CUST1749,64,Female,Illinois,EST,Push,2024-08-28 08:58:12,0.47,First-Time Buyer,,Transactional,2024-09-21 08:52:28,1,0,0,23,23,21,9,Product Viewed,Smartphones,430
CUST1750,23,Female,Florida,PST,Push,2024-07-03 01:55:53,0.53,High-Value,2024-09-25 11:31:15,Promotional,2024-07-26 06:46:13,0,0,0,23,23,3,13,Product Viewed,Smartphones,122
CUST1751,37,Male,Illinois,MST,Push,2024-07-27 00:07:25,0.35,High-Value,,Informational,2024-07-16 12:34:57,1,1,0,23,23,10,15,Product Viewed,Smartphones,234
CUST1752,26,Other,Illinois,MST,Email,2024-07-06 06:08:03,0.22,At-Risk,,Informational,2024-07-10 14:41:06,0,0,0,23,13,17,23,Product Viewed,Smartphones,238
CUST1753,64,Other,Texas,CST,Email,2024-07-06 04:39:28,0.62,High-Value,2024-08-05 01:45:46,Promotional,2024-09-23 18:29:04,1,0,0,21,3,15,8,Product Viewed,Smartphones,68
CUST1754,52,Female,Texas,EST,Email,2024-07-05 09:45:54,0.12,First-Time Buyer,2024-08-08 03:54:26,Informational,2024-07-19 18:33:29,1,0,0,18,13,8,7,Product Viewed,Smartphones,416
CUST1755,55,Other,Texas,EST,Push,2024-09-15 21:23:26,0.52,At-Risk,2024-07-13 05:55:34,Informational,2024-08-13 15:39:39,0,0,0,15,15,10,7,Product Viewed,Smartphones,119
CUST1756,32,Female,New York,PST,Push,2024-08-12 22:22:34,0.86,Loyal Customer,,Transactional,2024-09-15 21:38:14,0,0,0,1,1,17,21,Product Viewed,Smartphones,63
CUST1757,24,Female,Florida,MST,Push,2024-07-30 15:29:24,0.74,Frequent Buyer,,Informational,2024-07-07 20:25:11,1,0,0,0,0,22,9,Product Viewed,Smartphones,103
CUST1758,62,Female,New York,MST,Push,2024-08-14 12:24:30,0.59,First-Time Buyer,2024-07-14 01:42:28,Informational,2024-07-09 04:18:14,1,0,0,22,22,1,23,Product Viewed,Smartphones,150
CUST1759,52,Other,California,PST,Push,2024-09-18 11:19:11,0.88,Loyal Customer,2024-07-03 15:13:06,Informational,2024-08-08 16:11:27,1,1,1,13,13,6,3,Product Viewed,Smartphones,58
CUST1760,64,Other,Illinois,PST,Push,2024-07-28 16:03:48,0.58,Loyal Customer,2024-08-24 20:37:17,Transactional,2024-09-09 07:15:02,0,0,0,3,3,1,8,Product Viewed,Smartphones,490
CUST1761,25,Female,New York,MST,Push,2024-09-19 08:59:56,0.75,High-Value,2024-07-23 12:10:15,Informational,2024-08-11 00:53:53,1,1,1,21,21,6,14,Product Viewed,Smartphones,77
CUST1762,19,Female,California,CST,Push,2024-09-07 16:34:40,0.87,High-Value,2024-08-28 13:45:42,Promotional,2024-07-23 00:28:31,1,1,0,19,19,16,16,Product Viewed,Smartphones,111
CUST1763,41,Male,Illinois,PST,Push,2024-07-15 22:21:16,0.17,Loyal Customer,,Transactional,2024-08-09 22:01:59,1,0,0,1,1,16,4,Product Viewed,Smartphones,230
CUST1764,21,Other,Florida,EST,Push,2024-08-23 19:24:20,0.9,Frequent Buyer,2024-08-16 04:23:03,Informational,2024-09-01 09:19:02,1,0,0,7,7,17,6,Product Viewed,Smartphones,157
CUST1765,60,Other,Texas,MST,Push,2024-07-04 08:03:35,0.45,First-Time Buyer,2024-07-16 12:33:06,Transactional,2024-09-01 11:43:59,1,1,0,15,15,20,18,Product Viewed,Smartphones,113
CUST1766,31,Other,Texas,PST,Push,2024-07-13 06:29:21,0.45,Loyal Customer,,Promotional,2024-08-10 21:04:42,1,0,0,10,10,0,2,Product Viewed,Smartphones,80
CUST1767,65,Other,New York,EST,Push,2024-07-17 21:01:59,0.56,High-Value,2024-08-12 00:39:13,Informational,2024-08-25 04:48:59,0,0,0,5,5,5,23,Product Viewed,Smartphones,107
CUST1768,50,Male,Illinois,EST,Email,2024-07-24 23:24:04,0.76,High-Value,2024-07-22 00:56:32,Promotional,2024-09-22 06:16:05,0,0,0,21,3,13,2,Product Viewed,Smartphones,153
CUST1769,64,Male,Illinois,CST,Email,2024-09-20 04:01:59,0.28,High-Value,2024-09-05 10:51:14,Informational,2024-07-25 12:55:23,0,0,0,2,7,16,3,Product Viewed,Smartphones,327
CUST1770,42,Female,California,CST,Email,2024-09-01 08:57:43,0.35,First-Time Buyer,2024-08-08 17:45:36,Informational,2024-08-17 20:45:45,1,1,1,15,13,21,1,Product Viewed,Smartphones,381
CUST1771,52,Female,Illinois,MST,Email,2024-09-02 22:56:21,0.44,High-Value,2024-08-31 15:48:48,Transactional,2024-08-03 21:21:00,0,0,0,18,2,14,8,Product Viewed,Smartphones,95
CUST1772,28,Other,California,CST,Push,2024-07-21 11:29:05,0.72,Loyal Customer,,Informational,2024-07-06 07:22:58,1,0,0,7,7,5,7,Product Viewed,Smartphones,189
CUST1773,46,Female,California,MST,Push,2024-07-06 15:29:42,0.4,Loyal Customer,2024-09-05 18:27:52,Promotional,2024-07-04 17:39:22,1,1,0,20,20,11,8,Product Viewed,Smartphones,174
CUST1774,63,Male,California,EST,Email,2024-09-15 03:50:59,0.48,First-Time Buyer,2024-07-13 20:38:59,Transactional,2024-08-22 09:12:45,1,0,0,20,4,22,15,Product Viewed,Smartphones,140
CUST1775,28,Other,New York,EST,Push,2024-07-13 04:43:05,0.77,Loyal Customer,2024-07-03 19:27:04,Promotional,2024-09-01 12:44:24,1,1,1,8,8,15,18,Product Viewed,Smartphones,114
CUST1776,18,Male,California,PST,Email,2024-07-25 03:53:06,0.63,Frequent Buyer,,Promotional,2024-08-02 09:03:51,1,1,0,16,20,18,0,Product Viewed,Smartphones,167
CUST1777,63,Male,Texas,MST,Email,2024-09-30 15:19:47,0.59,High-Value,2024-09-03 16:44:57,Transactional,2024-09-10 11:50:59,0,0,0,13,20,9,19,Product Viewed,Smartphones,181
CUST1778,50,Female,California,MST,Email,2024-07-26 12:21:27,0.72,Loyal Customer,,Informational,2024-07-26 20:15:34,0,0,0,7,5,7,21,Product Viewed,Smartphones,175
CUST1779,40,Female,Florida,CST,Email,2024-08-09 23:46:27,0.63,First-Time Buyer,,Transactional,2024-07-13 00:38:50,0,0,0,22,13,11,21,Product Viewed,Smartphones,373
CUST1780,39,Female,New York,PST,Email,2024-08-11 21:33:39,0.24,Frequent Buyer,2024-09-27 09:10:05,Informational,2024-08-14 10:52:07,1,0,0,18,7,13,18,Product Viewed,Smartphones,394
CUST1781,41,Male,California,CST,Push,2024-08-29 09:57:39,0.87,Frequent Buyer,,Transactional,2024-08-30 15:41:33,0,0,0,7,7,11,14,Product Viewed,Smartphones,169
CUST1782,37,Other,Illinois,MST,Email,2024-07-21 21:40:40,0.56,Loyal Customer,2024-09-08 00:06:14,Informational,2024-07-19 17:24:57,0,0,0,17,11,21,20,Product Viewed,Smartphones,116
CUST1783,53,Other,New York,EST,Push,2024-09-01 07:47:33,0.76,At-Risk,2024-09-04 06:38:30,Transactional,2024-08-16 07:19:56,1,0,0,19,19,20,13,Product Viewed,Smartphones,150
CUST1784,64,Female,Texas,PST,Push,2024-08-30 02:54:03,0.85,High-Value,2024-09-28 04:46:26,Promotional,2024-09-08 11:09:10,0,0,0,2,2,3,22,Product Viewed,Smartphones,179
CUST1785,39,Other,Illinois,CST,Push,2024-09-29 03:10:48,0.5,Frequent Buyer,,Transactional,2024-08-17 18:38:14,1,0,0,21,21,9,3,Product Viewed,Smartphones,103
CUST1786,57,Male,Texas,CST,Email,2024-07-15 08:09:03,0.6,At-Risk,2024-09-10 02:05:06,Promotional,2024-08-07 18:51:06,1,0,0,21,13,8,23,Product Viewed,Smartphones,340
CUST1787,50,Female,California,CST,Push,2024-08-12 09:22:59,0.51,First-Time Buyer,,Transactional,2024-07-29 22:44:40,1,1,0,4,4,12,2,Product Viewed,Smartphones,439
CUST1788,65,Other,California,PST,Push,2024-08-25 22:46:58,0.48,At-Risk,,Promotional,2024-07-16 01:58:01,0,0,0,18,18,19,14,Product Viewed,Smartphones,492
CUST1789,46,Female,New York,PST,Email,2024-08-23 23:09:35,0.88,At-Risk,2024-09-25 10:11:50,Promotional,2024-09-02 16:44:54,1,0,0,14,8,13,17,Product Viewed,Smartphones,453
CUST1790,58,Female,Texas,MST,Push,2024-09-12 20:11:52,0.1,At-Risk,2024-08-10 07:01:08,Informational,2024-07-03 08:59:56,1,0,0,5,5,10,18,Product Viewed,Smartphones,186
CUST1791,29,Male,Texas,PST,Email,2024-07-13 07:39:02,0.29,First-Time Buyer,,Promotional,2024-08-15 19:39:08,0,0,0,23,3,6,23,Product Viewed,Smartphones,405
CUST1792,53,Female,California,MST,Push,2024-09-12 17:01:34,0.85,Loyal Customer,2024-08-20 04:50:01,Promotional,2024-09-20 15:01:08,1,0,0,6,6,0,21,Product Viewed,Smartphones,248
CUST1793,41,Other,Illinois,CST,Push,2024-08-07 13:42:56,0.38,Frequent Buyer,2024-07-11 13:04:45,Promotional,2024-08-09 07:27:07,0,0,0,21,21,16,19,Product Viewed,Smartphones,342
CUST1794,45,Male,Illinois,CST,Push,2024-08-27 17:41:42,0.62,High-Value,2024-08-31 18:39:49,Promotional,2024-07-11 13:35:08,1,0,0,12,12,8,18,Product Viewed,Smartphones,491
CUST1795,58,Male,Florida,EST,Email,2024-09-14 08:21:19,0.14,Frequent Buyer,2024-08-06 05:53:46,Transactional,2024-08-16 07:40:59,1,1,1,2,11,16,9,Product Viewed,Smartphones,318
CUST1796,30,Female,Illinois,CST,Email,2024-09-25 03:32:50,0.66,Frequent Buyer,2024-07-13 08:05:10,Transactional,2024-07-29 08:29:17,1,1,0,7,4,13,12,Product Viewed,Smartphones,366
CUST1797,27,Male,Illinois,PST,Email,2024-08-11 22:07:59,0.12,High-Value,2024-07-29 12:58:37,Promotional,2024-08-02 16:05:20,1,0,0,7,10,18,2,Product Viewed,Smartphones,101
CUST1798,22,Other,Florida,MST,Push,2024-08-05 20:50:15,0.48,Loyal Customer,2024-07-04 11:18:22,Transactional,2024-07-28 19:52:39,0,0,0,22,22,18,5,Product Viewed,Smartphones,297
CUST1799,31,Male,Texas,PST,Push,2024-09-03 08:41:32,0.48,First-Time Buyer,2024-07-06 07:28:27,Promotional,2024-09-19 22:08:34,0,0,0,1,1,1,13,Product Viewed,Smartphones,301
CUST1800,42,Female,Illinois,EST,Email,2024-08-07 10:20:29,0.75,Loyal Customer,,Promotional,2024-08-24 05:52:10,1,0,0,4,8,5,22,Product Viewed,Smartphones,279
CUST1801,53,Male,Illinois,CST,Push,2024-09-17 12:30:01,0.61,High-Value,2024-08-31 23:53:27,Transactional,2024-09-01 01:42:05,1,0,0,4,4,10,10,Product Viewed,Smartphones,194
CUST1802,57,Male,Florida,MST,Email,2024-09-02 04:06:21,0.41,Loyal Customer,2024-08-28 22:44:49,Transactional,2024-07-30 01:23:15,0,0,0,4,22,23,12,Product Viewed,Smartphones,347
CUST1803,27,Female,Illinois,PST,Email,2024-08-05 18:48:17,0.82,High-Value,2024-09-16 10:22:01,Transactional,2024-08-18 10:23:11,1,0,0,9,5,22,0,Product Viewed,Smartphones,279
CUST1804,32,Other,Texas,CST,Push,2024-09-17 20:27:46,0.2,Frequent Buyer,2024-08-19 05:55:36,Promotional,2024-07-31 05:54:35,0,0,0,7,7,17,2,Product Viewed,Smartphones,186
CUST1805,36,Female,California,EST,Push,2024-08-30 16:48:03,0.35,Frequent Buyer,2024-08-26 20:57:35,Informational,2024-07-12 09:32:29,1,1,0,17,17,5,21,Product Viewed,Smartphones,224
CUST1806,25,Other,Illinois,PST,Push,2024-08-17 21:41:38,0.75,Loyal Customer,2024-09-16 00:17:05,Transactional,2024-07-25 04:58:23,0,0,0,7,7,15,3,Product Viewed,Smartphones,351
CUST1807,20,Other,California,PST,Push,2024-08-20 11:00:58,0.1,First-Time Buyer,2024-09-12 08:32:20,Promotional,2024-07-06 00:04:21,0,0,0,22,22,6,15,Product Viewed,Smartphones,180
CUST1808,52,Male,California,PST,Email,2024-09-30 00:43:27,0.27,High-Value,,Transactional,2024-08-28 14:51:31,0,0,0,0,18,16,11,Product Viewed,Smartphones,357
CUST1809,57,Female,California,PST,Push,2024-09-12 22:34:14,0.15,High-Value,2024-09-05 22:54:07,Promotional,2024-08-19 06:23:59,0,0,0,21,21,9,21,Product Viewed,Smartphones,193
CUST1810,23,Female,Illinois,EST,Push,2024-07-15 04:39:10,0.48,High-Value,,Transactional,2024-08-10 01:16:35,0,0,0,18,18,21,4,Product Viewed,Smartphones,330
CUST1811,45,Female,Texas,MST,Email,2024-07-21 07:19:28,0.87,At-Risk,,Promotional,2024-08-29 18:38:12,1,1,1,2,20,14,1,Product Viewed,Smartphones,196
CUST1812,41,Other,California,EST,Push,2024-08-10 11:35:33,0.85,Frequent Buyer,2024-07-20 11:53:11,Transactional,2024-09-02 09:37:15,0,0,0,19,19,21,3,Product Viewed,Smartphones,421
CUST1813,60,Male,Florida,EST,Push,2024-09-15 05:03:07,0.6,Frequent Buyer,2024-09-19 08:06:22,Promotional,2024-09-09 10:15:46,0,0,0,3,3,21,9,Product Viewed,Smartphones,450
CUST1814,44,Other,Florida,EST,Email,2024-09-14 04:41:45,0.88,At-Risk,2024-09-18 02:17:38,Transactional,2024-07-28 03:40:15,0,0,0,2,7,15,23,Product Viewed,Smartphones,339
CUST1815,63,Male,California,PST,Email,2024-07-12 23:31:18,0.5,First-Time Buyer,,Promotional,2024-08-21 11:39:06,1,0,0,18,11,3,16,Product Viewed,Smartphones,108
CUST1816,58,Other,California,PST,Push,2024-07-05 07:06:36,0.81,Frequent Buyer,,Promotional,2024-08-30 15:58:54,0,0,0,23,23,18,19,Product Viewed,Smartphones,147
CUST1817,41,Male,Illinois,PST,Push,2024-07-07 09:38:39,0.21,Frequent Buyer,2024-08-26 09:16:32,Transactional,2024-09-13 21:47:23,0,0,0,20,20,19,23,Product Viewed,Smartphones,214
CUST1818,24,Other,New York,PST,Push,2024-09-13 10:36:30,0.42,Loyal Customer,2024-07-25 02:09:17,Informational,2024-09-22 02:21:09,0,0,0,12,12,21,3,Product Viewed,Smartphones,426
CUST1819,55,Female,Texas,MST,Push,2024-07-18 03:07:49,0.53,Frequent Buyer,2024-07-02 19:27:18,Promotional,2024-08-08 01:13:32,1,1,0,1,1,21,16,Product Viewed,Smartphones,477
CUST1820,46,Other,Florida,MST,Email,2024-09-25 11:24:52,0.14,Frequent Buyer,2024-09-07 21:52:24,Promotional,2024-07-15 11:00:02,1,1,0,15,2,18,7,Product Viewed,Smartphones,78
CUST1821,41,Male,Florida,CST,Push,2024-09-06 20:47:24,0.43,At-Risk,2024-09-07 15:51:22,Promotional,2024-07-09 12:35:37,1,0,0,20,20,10,0,Product Viewed,Smartphones,385
